"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"20889","2020","09/07/2021","110870.00","155000.00","0.7152"
"20049","2020","10/28/2020","159740.00","135000.00","1.183259259"
"200221","2020","01/04/2021","105600.00","130000.00","0.8123"
"201201","2020","08/31/2021","100100.00","225000.00","0.4448"
"200659","2020","07/09/2021","161300.00","322000.00","0.5009"
"200482","2020","08/31/2021","166810.00","457500.00","0.364612022"
"200069","2020","08/17/2021","209710.00","360137.00","0.5823"
"200210","2020","04/13/2021","73500.00","120000.00","0.6125"
"200013","2020","10/13/2020","152390.00","255000.00","0.5976"
"200108","2020","11/16/2020","59000.00","124000.00","0.4758"
"20000174","2020","02/16/2021","112370.00","15000.00","7.4913"
"200169","2020","12/23/2020","203330.00","335500.00","0.606"
"200013","2020","10/30/2020","225740.00","368000.00","0.6134"
"20342","2020","02/05/2021","55440.00","120000.00","0.462"
"200666","2020","04/08/2021","85330.00","126000.00","0.6772"
"2000153","2020","01/19/2021","371220.00","641000.00","0.5791"
"200084","2020","12/10/2020","321930.00","438000.00","0.735"
"200624","2020","02/11/2021","3385550.00","4230000.00","0.8003"
"200978","2020","06/28/2021","104230.00","220000.00","0.4737"
"200086","2020","10/30/2020","122300.00","218000.00","0.561"
"200020","2020","10/22/2020","36800.00","50000.00","0.736"
"200000","2020","10/01/2020","81900.00","171000.00","0.4789"
"200455","2020","09/07/2021","203980.00","400000.00","0.5099"
"200098","2020","03/16/2021","161800.00","230000.00","0.7034"
"201304","2020","09/27/2021","218000.00","360000.00","0.6055"
"200080","2020","11/18/2020","228200.00","330000.00","0.6915"
"200736","2020","03/16/2021","1052310.00","2250000.00","0.467693333"
"200155","2020","05/28/2021","96520.00","175000.00","0.5515"
"200740","2020","08/03/2021","59000.00","120000.00","0.4916"
"201089","2020","08/03/2021","125900.00","171000.00","0.7362"
"20836","2020","06/02/2021","66628.00","125000.00","0.533"
"20063","2020","11/04/2020","110740.00","215000.00","0.515"
"201368","2020","09/13/2021","92190.00","142500.00","0.6469"
"20155","2020","11/24/2020","133410.00","121800.00","1.0953"
"2020183","2020","03/01/2021","410800.00","555000.00","0.7401"
"200282","2020","11/30/2020","117900.00","229000.00","0.5148"
"200844","2020","09/14/2021","98000.00","140000.00","0.7"
"200810","2020","05/19/2021","153650.00","280000.00","0.5487"
"200087","2020","11/04/2020","169190.00","299000.00","0.565852843"
"200268","2020","03/09/2021","229060.00","345000.00","0.6639"
"200201","2020","12/22/2020","400960.00","610000.00","0.657311475"
"201252","2020","09/23/2021","75962.00","250000.00","0.3038"
"200519","2020","01/21/2021","445900.00","700000.00","0.637"
"200247","2020","01/13/2021","184700.00","312500.00","0.591"
"200536","2020","03/02/2021","118300.00","270000.00","0.438148148"
"20578","2020","08/23/2021","745570.00","1310000.00","0.5691"
"2000012","2020","10/08/2020","394710.00","633425.00","0.6231"
"200580","2020","07/30/2021","89690.00","509995.00","0.1758"
"200193","2020","04/22/2021","60270.00","125000.00","0.48216"
"200051","2020","11/16/2020","128170.00","235000.00","0.5454"
"200114","2020","01/28/2021","129500.00","277000.00","0.4675"
"20269","2020","04/19/2021","598710.00","1075000.00","0.5569"
"200041","2020","12/30/2020","193720.00","343000.00","0.5647"
"200006","2020","10/01/2020","182200.00","345000.00","0.5281"
"20443","2020","06/28/2021","2347870.00","3350000.00","0.7008"
"200024","2020","10/13/2020","144030.00","272000.00","0.5295"
"20000039","2020","11/16/2020","229740.00","389900.00","0.5892"
"20141","2020","11/20/2020","117550.00","224900.00","0.5226"
"200232","2020","04/26/2021","80290.00","101000.00","0.7949"
"200122","2020","02/02/2021","146790.00","203500.00","0.7213"
"200381","2020","12/16/2020","385910.00","716625.00","0.5385"
"200036","2020","10/09/2020","113800.00","205000.00","0.5551"
"200444","2020","01/22/2021","94500.00","177000.00","0.5338"
"2000020","2020","10/13/2020","223920.00","364900.00","0.6136"
"200429","2020","04/30/2021","168730.00","270000.00","0.6249"
"20368","2020","06/02/2021","2730000.00","4175000.00","0.6538"
"200107","2020","12/23/2020","143850.00","215500.00","0.6675"
"201753","2020","09/22/2021","2388120.00","4900000.00","0.4873"
"20076","2020","10/27/2020","86205.00","285000.00","0.3024"
"20865","2020","06/10/2021","61005.00","156000.00","0.391"
"200244","2020","07/09/2021","121660.00","290000.00","0.419517241"
"200928","2020","05/12/2021","18200.00","540616.00","0.0336"
"201217","2020","06/17/2021","534520.00","860000.00","0.6215"
"200226","2020","03/26/2021","329870.00","558781.00","0.590338612"
"200366","2020","03/03/2021","97430.00","173000.00","0.5631"
"20021","2020","01/05/2021","215780.00","203750.00","1.059"
"20236","2020","09/27/2021","227400.00","55000.00","4.134545455"
"200042","2020","03/11/2021","66200.00","75000.00","0.8826"
"200073","2020","05/04/2021","348270.00","440000.00","0.7915"
"200141","2020","06/03/2021","617410.00","1210000.00","0.5102"
"200715","2020","03/16/2021","67300.00","55000.00","1.223636364"
"200402","2020","07/15/2021","842580.00","1585000.00","0.5315"
"200190","2020","04/28/2021","157100.00","259900.00","0.6044"
"200616","2020","03/15/2021","1159900.00","1125000.00","1.031"
"200103","2020","03/18/2021","236530.00","270000.00","0.876"
"201083","2020","08/05/2021","79601.00","250000.00","0.3184"
"20708","2020","04/26/2021","53550.00","173000.00","0.309537572"
"201592","2020","09/28/2021","374400.00","615000.00","0.6087"
"20570","2020","03/29/2021","57470.00","215000.00","0.2673"
"200843","2020","09/13/2021","141000.00","330000.00","0.4272"
"200256","2020","09/22/2021","592610.00","800000.00","0.7407"
"200595","2020","07/23/2021","96650.00","128625.00","0.751409135"
"200148","2020","06/09/2021","552930.00","899900.00","0.6144"
"200616","2020","06/25/2021","58700.00","135000.00","0.4348"
"2000332","2020","05/21/2021","344740.00","519000.00","0.6642"
"200000298","2020","06/16/2021","275950.00","438000.00","0.63"
"20050","2020","10/26/2020","240300.00","560000.00","0.4291"
"200011","2020","10/02/2020","181600.00","285000.00","0.6371"
"20186","2020","07/19/2021","349440.00","550000.00","0.6353"
"200231","2020","01/07/2021","168000.00","150000.00","1.12"
"200442","2020","07/06/2021","152490.00","337000.00","0.4524"
"201342","2020","09/20/2021","40740.00","70000.00","0.582"
"200873","2020","08/31/2021","128280.00","288900.00","0.444"
"200055","2020","10/20/2020","226700.00","512500.00","0.4423"
"20511","2020","05/03/2021","92670.00","187500.00","0.4942"
"200072","2020","12/03/2020","291550.00","449900.00","0.648"
"20251","2020","12/16/2020","183190.00","330000.00","0.5551"
"200431","2020","01/20/2021","160300.00","251900.00","0.6363"
"20134","2020","04/01/2021","102130.00","215000.00","0.475"
"200953","2020","05/18/2021","192600.00","350000.00","0.5502"
"200220","2020","05/24/2021","175500.00","339000.00","0.5176"
"200173","2020","11/04/2020","294800.00","470000.00","0.6272"
"201482","2020","07/27/2021","1361430.00","2300000.00","0.5919"
"200322","2020","06/28/2021","63910.00","202400.00","0.3157"
"200224","2020","11/13/2020","3604510.00","3950000.00","0.9125"
"2020182","2020","04/19/2021","129600.00","75000.00","1.728"
"200643","2020","03/01/2021","0.00","152195.00","0"
"200102","2020","04/22/2021","272920.00","466000.00","0.5856"
"200501","2020","05/25/2021","121400.00","150000.00","0.809333333"
"2000336","2020","07/28/2021","52010.00","106000.00","0.4906"
"200851","2020","04/15/2021","6930000.00","8825000.00","0.7852"
"20042","2020","10/19/2020","115250.00","190000.00","0.6065"
"200380","2020","01/05/2021","190750.00","354000.00","0.5388"
"201223","2020","06/01/2021","107660.00","275000.00","0.391490909"
"200202","2020","05/18/2021","179130.00","380000.00","0.4713"
"200306","2020","04/30/2021","346500.00","675000.00","0.5133"
"200365","2020","04/01/2021","393260.00","760000.00","0.517447368"
"20543","2020","05/14/2021","104250.00","220000.00","0.4738"
"200805","2020","05/21/2021","136900.00","260000.00","0.5265"
"200023","2020","10/27/2020","199990.00","340000.00","0.5882"
"200044","2020","10/13/2020","114170.00","219900.00","0.5191"
"20000230","2020","08/02/2021","157430.00","180000.00","0.8746"
"200378","2020","03/30/2021","230000.00","387000.00","0.5943"
"200371","2020","06/06/2021","90230.00","175000.00","0.5156"
"200964","2020","05/20/2021","80200.00","166000.00","0.4831"
"200741","2020","03/29/2021","147600.00","320000.00","0.4612"
"200845","2020","04/13/2021","575890.00","873250.00","0.6594"
"20216","2020","12/16/2020","117530.00","220000.00","0.5342"
"20000151","2020","01/22/2021","150980.00","268500.00","0.562309125"
"201245","2020","08/31/2021","59640.00","107000.00","0.5573"
"200328","2020","06/08/2021","222490.00","390000.00","0.5704"
"200099","2020","10/23/2020","135450.00","259900.00","0.5211"
"200023","2020","10/08/2020","199200.00","415000.00","0.48"
"200204","2020","09/22/2021","62420.00","129900.00","0.4805"
"200020","2020","11/03/2020","198790.00","349900.00","0.5681"
"200632","2020","06/22/2021","157720.00","285000.00","0.5534"
"200213","2020","12/16/2020","119080.00","220000.00","0.5412"
"201004","2020","05/12/2021","2351720.00","3850000.00","0.6108"
"200081","2020","10/21/2020","73290.00","173500.00","0.422420749"
"201265","2020","07/27/2021","212300.00","450000.00","0.4717"
"20030","2020","12/21/2020","69100.00","160000.00","0.431875"
"200658","2020","08/26/2021","211140.00","409000.00","0.5162"
"2020016","2020","10/15/2020","140700.00","230000.00","0.6117"
"200012","2020","10/13/2020","89300.00","155000.00","0.5761"
"200629","2020","03/30/2021","96180.00","179000.00","0.5373"
"20430","2020","02/17/2021","175280.00","270000.00","0.6491"
"200941","2020","06/28/2021","178700.00","277100.00","0.64489354"
"201045","2020","05/19/2021","2270660.00","4200000.00","0.5406"
"20959","2020","07/02/2021","100218.00","295000.00","0.3397"
"20059","2020","04/29/2021","146120.00","325000.00","0.4496"
"20024","2020","12/30/2020","51160.00","82500.00","0.6201"
"200171","2020","01/08/2021","149480.00","158500.00","0.943"
"200462","2020","06/17/2021","167010.00","270000.00","0.6185"
"200115","2020","01/22/2021","41200.00","40000.00","1.03"
"200013","2020","10/02/2020","234250.00","404368.00","0.5792"
"20024","2020","11/24/2020","92700.00","190000.00","0.4878"
"20000098","2020","02/08/2021","240450.00","388000.00","0.6197"
"200115","2020","12/07/2020","188930.00","300600.00","0.6285"
"200238","2020","07/29/2021","138300.00","298000.00","0.464"
"200130","2020","12/01/2020","122550.00","210000.00","0.5835"
"200553","2020","06/29/2021","142920.00","259900.00","0.5499"
"200714","2020","03/10/2021","1208130.00","2000000.00","0.604"
"200076","2020","12/11/2020","166410.00","275000.00","0.6051"
"200001","2020","10/07/2020","754020.00","850000.00","0.887"
"200105","2020","07/19/2021","137310.00","190000.00","0.7226"
"200795","2020","05/17/2021","94290.00","175000.00","0.5388"
"2020113","2020","12/22/2020","143800.00","147200.00","0.976902174"
"20535","2020","08/03/2021","1544200.00","2625000.00","0.5882"
"2000138","2020","12/31/2020","152130.00","201400.00","0.7553"
"200447","2020","01/05/2021","247700.00","425000.00","0.5828"
"200137","2020","02/16/2021","156940.00","260000.00","0.6036"
"200292","2020","12/14/2020","112280.00","205000.00","0.5477"
"20007","2020","10/02/2020","85460.00","80000.00","1.0682"
"200133","2020","04/28/2021","339640.00","723000.00","0.4697"
"200105","2020","11/09/2020","42630.00","99500.00","0.4284"
"200599","2020","02/05/2021","379960.00","520000.00","0.7306"
"200406","2020","06/28/2021","80540.00","172000.00","0.4682"
"201041","2020","07/21/2021","141100.00","374900.00","0.3763"
"200708","2020","03/15/2021","249800.00","439000.00","0.569"
"20236","2020","03/31/2021","590520.00","1150000.00","0.5134"
"20708","2020","07/12/2021","77970.00","10000.00","7.797"
"20462","2020","04/06/2021","13410.00","22000.00","0.6095"
"200262","2020","01/22/2021","107380.00","189000.00","0.5681"
"20033","2020","01/04/2021","109580.00","180000.00","0.6087"
"20082","2020","08/02/2021","15730.00","20000.00","0.7865"
"200028","2020","01/12/2021","157500.00","350000.00","0.45"
"200271","2020","01/25/2021","87800.00","169900.00","0.5167"
"200830","2020","09/07/2021","131300.00","315000.00","0.4168"
"200228","2020","06/10/2021","64300.00","145500.00","0.4419"
"201217","2020","09/03/2021","108400.00","211000.00","0.5137"
"20988","2020","07/12/2021","88935.00","300000.00","0.2964"
"200781","2020","03/30/2021","382200.00","560000.00","0.6825"
"200486","2020","05/03/2021","150420.00","255000.00","0.5898"
"200514","2020","05/28/2021","113500.00","200000.00","0.5675"
"20188","2020","12/03/2020","106510.00","240000.00","0.4437"
"200765","2020","09/14/2021","210100.00","400000.00","0.5252"
"200054","2020","12/14/2020","749960.00","1060000.00","0.7075"
"200479","2020","05/19/2021","127520.00","327500.00","0.389374046"
"200463","2020","01/06/2021","60231850.00","370000.00","162.7887838"
"200520","2020","02/26/2021","102200.00","163000.00","0.6269"
"201208","2020","09/10/2021","82357.00","210000.00","0.3921"
"20695","2020","04/26/2021","2240000.00","620000.00","3.6129"
"201051","2020","07/14/2021","56840.00","140000.00","0.406"
"201165","2020","08/24/2021","23100.00","32000.00","0.7218"
"200141","2020","10/27/2020","511490.00","790000.00","0.6474"
"200831","2020","04/19/2021","869100.00","2950000.00","0.294610169"
"200299","2020","12/01/2020","421330.00","996000.00","0.423"
"200579","2020","02/08/2021","100900.00","183000.00","0.5513"
"20332","2020","02/02/2021","89370.00","180000.00","0.4965"
"200492","2020","05/14/2021","359200.00","590000.00","0.6088"
"20411","2020","03/11/2021","116860.00","230000.00","0.508"
"200131","2020","08/13/2021","0.00","520000.00","0"
"201352","2020","09/29/2021","97720.00","225000.00","0.4343"
"20279","2020","04/20/2021","148866.00","425973.00","0.3494"
"200172","2020","04/06/2021","278110.00","479500.00","0.58"
"200318","2020","04/05/2021","228300.00","433000.00","0.5272"
"200081","2020","12/31/2020","45200.00","65000.00","0.6953"
"201014","2020","07/06/2021","108640.00","195000.00","0.5571"
"20012","2020","10/06/2020","15300.00","3000.00","5.1"
"200016","2020","10/05/2020","127500.00","246000.00","0.5182"
"20519","2020","03/11/2021","75075.00","254900.00","0.2945"
"20400","2020","06/10/2021","962010.00","1420000.00","0.6774"
"200088","2020","12/22/2020","120600.00","230000.00","0.5243"
"20110","2020","11/05/2020","25340.00","80000.00","0.3167"
"20059","2020","10/22/2020","108800.00","214000.00","0.5084"
"2020143","2020","01/27/2021","265200.00","375000.00","0.7072"
"10270","2001","07/29/2002","121000.00","248000.00","0.487903226"
"20556","2020","05/19/2021","36530.00","50000.00","0.7306"
"200082","2020","05/10/2021","192610.00","340000.00","0.5665"
"2000450","2020","07/29/2021","210200.00","386400.00","0.5439"
"200723","2020","04/27/2021","123480.00","125650.00","0.982729805"
"201352","2020","07/07/2021","2272760.00","3460000.00","0.6568"
"20313","2020","05/10/2021","1443190.00","1006248.00","1.4342"
"200252","2020","11/23/2020","312100.00","530000.00","0.5888"
"200012","2020","10/02/2020","5019210.00","5400000.00","0.929483333"
"20721","2020","07/14/2021","110620.00","119777.00","0.9235"
"200214","2020","06/01/2021","47200.00","80000.00","0.59"
"200064","2020","01/20/2021","238710.00","475000.00","0.5025"
"200291","2020","02/11/2021","360000.00","300000.00","1.2"
"200712","2020","03/09/2021","3604510.00","3850000.00","0.9362"
"200049","2020","10/23/2020","2800.00","17500.00","0.16"
"200390","2020","03/31/2021","207100.00","325000.00","0.6372"
"20064","2020","08/24/2021","137600.00","280000.00","0.4914"
"200483","2020","07/30/2021","147630.00","280000.00","0.5272"
"200076","2020","07/07/2021","59000.00","21094.00","2.797"
"200491","2020","01/14/2021","2005010.00","3200000.00","0.626565625"
"2000357","2020","08/18/2021","185710.00","388450.00","0.478079547"
"200061","2020","11/25/2020","49300.00","369000.00","0.1336"
"20414","2020","02/11/2021","40250.00","121500.00","0.3312"
"200415","2020","03/25/2021","105610.00","144000.00","0.7334"
"200017","2020","11/17/2020","1014130.00","10000.00","101.413"
"200353","2020","03/25/2021","162820.00","305000.00","0.5338"
"200055","2020","10/19/2020","199570.00","379500.00","0.525876153"
"201175","2020","08/13/2021","73780.00","145000.00","0.5088"
"200104","2020","11/02/2020","108200.00","200000.00","0.541"
"200882","2020","04/20/2021","861840.00","1385000.00","0.6222"
"200517","2020","05/13/2021","115110.00","255000.00","0.4514"
"200062","2020","10/28/2020","90870.00","115000.00","0.790173913"
"20059","2020","12/21/2020","161490.00","337000.00","0.4791"
"200044","2020","10/26/2020","150500.00","215000.00","0.7"
"200104","2020","01/25/2021","133200.00","192900.00","0.6905"
"2000351","2020","08/09/2021","68470.00","175000.00","0.391257143"
"200196","2020","02/10/2021","128520.00","230000.00","0.5587"
"201192","2020","08/18/2021","180530.00","330000.00","0.547"
"200607","2020","07/06/2021","600200.00","1100000.00","0.5456"
"200532","2020","07/14/2021","199650.00","440990.00","0.4527"
"200407","2020","07/01/2021","424400.00","750000.00","0.5658"
"20058","2020","10/29/2020","585970.00","801000.00","0.7315"
"200452","2020","05/07/2021","90870.00","235000.00","0.386680851"
"201713","2020","09/10/2021","1635620.00","3320000.00","0.492656627"
"200143","2020","11/23/2020","60900.00","119000.00","0.5117"
"201318","2020","07/28/2021","52220.00","106000.00","0.492641509"
"200252","2020","11/18/2020","171500.00","290000.00","0.5913"
"200301","2020","08/03/2021","101500.00","185000.00","0.5486"
"20000135","2020","01/11/2021","340170.00","500000.00","0.6803"
"200261","2020","01/20/2021","113000.00","215500.00","0.5243"
"200539","2020","05/24/2021","139020.00","259000.00","0.5367"
"200658","2020","07/28/2021","361500.00","786000.00","0.4599"
"201329","2020","07/06/2021","399630.00","780000.00","0.5123"
"200070","2020","02/10/2021","7010.00","165000.00","0.0424"
"20095","2020","08/20/2021","788800.00","2233266.00","0.3532"
"2000439","2020","07/23/2021","78020.00","693996.00","0.112421397"
"201228","2020","05/24/2021","116970.00","227000.00","0.515286344"
"20337","2020","05/24/2021","212730.00","305000.00","0.6974"
"200047","2020","04/29/2021","236300.00","239900.00","0.9849"
"201170","2020","06/14/2021","888020.00","600000.00","1.48"
"20315","2020","01/06/2021","57540.00","145050.00","0.396690796"
"200033","2020","10/06/2020","149800.00","396000.00","0.378282828"
"20027","2020","02/25/2021","240900.00","339000.00","0.7106"
"201201","2020","09/09/2021","80887.00","235000.00","0.3442"
"20065","2020","06/28/2021","10880.00","110000.00","0.0989"
"200373","2020","05/07/2021","424290.00","760000.00","0.5582"
"200560","2020","01/29/2021","334670.00","360000.00","0.9296"
"200419","2020","08/16/2021","50470.00","160000.00","0.3154"
"200060","2020","10/21/2020","255400.00","430000.00","0.5939"
"201582","2020","09/27/2021","106900.00","229000.00","0.4668"
"200438","2020","04/12/2021","113420.00","216000.00","0.525"
"200167","2020","11/03/2020","100630.00","230000.00","0.4375"
"2020008","2020","10/08/2020","205400.00","150000.00","1.3693"
"20019","2020","10/07/2020","75600.00","307000.00","0.246254072"
"200484","2020","09/30/2021","132650.00","269900.00","0.4914"
"200942","2020","06/28/2021","82500.00","150000.00","0.55"
"201376","2020","09/29/2021","112910.00","169900.00","0.6645"
"20886","2020","06/16/2021","68061.00","230000.00","0.2959"
"2000304","2020","07/01/2021","139930.00","267000.00","0.524"
"10291","2001","05/17/2002","68940.00","145000.00","0.475448276"
"200340","2020","02/16/2021","97490.00","190000.00","0.5131"
"200172","2020","04/15/2021","70700.00","68000.00","1.0397"
"200818","2020","08/13/2021","578750.00","458584.00","1.262"
"200000358","2020","08/06/2021","172140.00","250000.00","0.6885"
"200074","2020","10/27/2020","348600.00","626500.00","0.5564"
"200139","2020","04/26/2021","217100.00","350000.00","0.6202"
"20000091","2020","12/02/2020","357320.00","615000.00","0.581"
"200116","2020","09/01/2021","131000.00","255000.00","0.5137"
"200429","2020","01/04/2021","178600.00","325000.00","0.5495"
"200264","2020","07/06/2021","121300.00","275000.00","0.441"
"200714","2020","04/19/2021","135200.00","390000.00","0.346666667"
"200192","2020","12/15/2020","160600.00","320000.00","0.5018"
"20680","2020","04/26/2021","7350.00","20097.00","0.3657"
"20448","2020","08/16/2021","134190.00","279000.00","0.4809"
"20000238","2020","04/20/2021","183800.00","319900.00","0.574554548"
"200943","2020","09/30/2021","105800.00","210000.00","0.5038"
"20064","2020","10/26/2020","166530.00","255000.00","0.653"
"2000437","2020","07/22/2021","151270.00","275000.00","0.55"
"200106","2020","08/04/2021","151500.00","295000.00","0.5135"
"200291","2020","01/19/2021","106600.00","244000.00","0.436885246"
"20507","2020","03/08/2021","45430.00","175000.00","0.2596"
"200297","2020","11/24/2020","198200.00","385000.00","0.5148"
"20093","2020","05/18/2021","178020.00","370000.00","0.4811"
"200068","2020","03/11/2021","381460.00","520000.00","0.7335"
"20066","2020","06/28/2021","178900.00","361352.50","0.49508444"
"200359","2020","03/29/2021","117020.00","7500.00","15.6026"
"2020276","2020","07/12/2021","160300.00","360000.00","0.4452"
"200113","2020","05/17/2021","12740.00","320614.00","0.0397"
"20049","2020","08/05/2021","196320.00","424900.00","0.462"
"200450","2020","01/11/2021","171000.00","255000.00","0.6705"
"200790","2020","09/22/2021","96200.00","666884.00","0.1442"
"20137","2020","11/16/2020","38955.00","81550.00","0.4776"
"200044","2020","03/22/2021","418200.00","705000.00","0.5931"
"200750","2020","09/07/2021","238300.00","419900.00","0.5675"
"200127","2020","09/10/2021","130460.00","279900.00","0.466"
"200809","2020","04/06/2021","2224810.00","1900000.00","1.1709"
"200092","2020","08/31/2021","160700.00","125000.00","1.2856"
"20054","2020","01/26/2021","404610.00","464000.00","0.872"
"201391","2020","07/13/2021","3661490.00","6550000.00","0.559"
"200036","2020","11/03/2020","80220.00","100000.00","0.8022"
"200613","2020","07/15/2021","74760.00","130000.00","0.575"
"200828","2020","05/24/2021","257040.00","555000.00","0.4631"
"20177","2020","01/19/2021","217560.00","378000.00","0.5755"
"200131","2020","11/30/2020","6650.00","3000.00","2.2166"
"200866","2020","04/19/2021","1355410.00","2625000.00","0.516346667"
"200159","2020","03/24/2021","705400.00","975000.00","0.7234"
"200584","2020","02/08/2021","310300.00","529000.00","0.5865"
"200004","2020","10/02/2020","523750.00","810000.00","0.6466"
"201083","2020","05/27/2021","2699340.00","5200000.00","0.5191"
"200215","2020","11/12/2020","191300.00","402500.00","0.4752"
"2000155","2020","02/26/2021","390530.00","595000.00","0.6563"
"201264","2020","07/15/2021","117390.00","200000.00","0.58695"
"200540","2020","03/02/2021","109760.00","210000.00","0.5226"
"20397","2020","02/04/2021","31885.00","135000.00","0.236185185"
"20234","2020","12/22/2020","80600.00","155000.00","0.52"
"200001","2020","10/01/2020","163100.00","284900.00","0.572481572"
"200165","2020","05/28/2021","74130.00","125000.00","0.593"
"20000050","2020","11/30/2020","150150.00","249000.00","0.603"
"200419","2020","07/26/2021","911420.00","1595000.00","0.5714"
"200064","2020","01/06/2021","102440.00","176000.00","0.582045455"
"200547","2020","07/19/2021","117570.00","213000.00","0.5519"
"200036","2020","11/04/2020","946000.00","2750000.00","0.344"
"200315","2020","01/29/2021","86320.00","169900.00","0.508063567"
"2020221","2020","05/25/2021","108300.00","245000.00","0.442"
"200231","2020","02/08/2021","154330.00","235000.00","0.6567"
"200000427","2020","09/24/2021","212370.00","410000.00","0.5179"
"200751","2020","03/29/2021","112900.00","200000.00","0.5645"
"20792","2020","08/03/2021","85500.00","120000.00","0.7125"
"200087","2020","03/29/2021","251630.00","455000.00","0.553"
"201257","2020","06/25/2021","1055180.00","2100000.00","0.5024"
"200224","2020","12/18/2020","109310.00","235000.00","0.4651"
"200646","2020","07/30/2021","206780.00","500000.00","0.41356"
"201153","2020","08/25/2021","160720.00","313000.00","0.5134"
"200482","2020","05/26/2021","98490.00","185000.00","0.5323"
"200124","2020","02/16/2021","146500.00","240500.00","0.6091"
"200036","2020","10/21/2020","316600.00","585000.00","0.5411"
"200059","2020","03/31/2021","84900.00","70000.00","1.2128"
"20539","2020","03/17/2021","55370.00","272000.00","0.2035"
"200169","2020","09/07/2021","278100.00","535000.00","0.5198"
"200428","2020","04/30/2021","144670.00","305000.00","0.474327869"
"200345","2020","09/14/2021","83700.00","185000.00","0.452432432"
"200587","2020","06/24/2021","179800.00","272000.00","0.661"
"200198","2020","03/30/2021","139860.00","325000.00","0.4303"
"201372","2020","08/17/2021","215200.00","400000.00","0.538"
"200905","2020","09/10/2021","95480.00","220000.00","0.434"
"201788","2020","09/29/2021","494480.00","1100000.00","0.4495"
"20208","2020","03/03/2021","1009820.00","1660100.00","0.6082"
"200359","2020","05/03/2021","79470.00","131000.00","0.6066"
"200436","2020","08/30/2021","93450.00","235000.00","0.3976"
"200659","2020","08/02/2021","123340.00","350000.00","0.3524"
"200269","2020","08/13/2021","138360.00","260000.00","0.5321"
"200229","2020","03/15/2021","209600.00","340000.00","0.6164"
"200496","2020","08/30/2021","208200.00","410000.00","0.5078"
"200030","2020","10/07/2020","129920.00","185000.00","0.70227027"
"200169","2020","11/03/2020","59100.00","117000.00","0.5051"
"200188","2020","07/17/2021","385600.00","589900.00","0.6536"
"20008","2020","11/18/2020","7080.00","45000.00","0.1573"
"200021","2020","10/20/2020","670990.00","723000.00","0.928"
"20280","2020","01/08/2021","97280.00","183000.00","0.5315"
"20884","2020","09/02/2021","100600.00","240000.00","0.4191"
"200150","2020","09/13/2021","73960.00","185000.00","0.3997"
"200607","2020","02/17/2021","101200.00","176000.00","0.575"
"200319","2020","06/03/2021","116730.00","225000.00","0.5188"
"200665","2020","07/01/2021","106020.00","100000.00","1.0602"
"200158","2020","01/08/2021","232800.00","360000.00","0.6466"
"200633","2020","03/23/2021","105000.00","194000.00","0.5412"
"20389","2020","02/03/2021","40180.00","123059.00","0.326510048"
"200519","2020","02/09/2021","271000.00","450000.00","0.6022"
"20440","2020","02/22/2021","41020.00","173000.00","0.2371"
"200417","2020","12/31/2020","189900.00","310000.00","0.6125"
"200031","2020","12/10/2020","63700.00","112500.00","0.5662"
"201024","2020","07/07/2021","97790.00","202000.00","0.4841"
"200507","2020","05/10/2021","132930.00","230000.00","0.5779"
"20052","2020","10/20/2020","61880.00","199500.00","0.3101"
"200179","2020","01/28/2021","194900.00","300000.00","0.6496"
"200127","2020","11/30/2020","110480.00","130000.00","0.8498"
"200137","2020","03/10/2021","102340.00","87500.00","1.1696"
"200352","2020","05/21/2021","905490.00","2490000.00","0.3636"
"200882","2020","09/29/2021","373100.00","186000.00","2.0059"
"20013","2020","10/20/2020","87100.00","140000.00","0.6221"
"200373","2020","06/14/2021","308500.00","475000.00","0.649473684"
"200208","2020","12/22/2020","209800.00","345000.00","0.6081"
"2000350","2020","06/01/2021","124050.00","200000.00","0.6202"
"200300","2020","03/01/2021","127720.00","241000.00","0.5299"
"200729","2020","08/30/2021","128590.00","200000.00","0.64295"
"200009","2020","11/24/2020","71700.00","106000.00","0.6764"
"200522","2020","09/15/2021","185100.00","345000.00","0.5365"
"200040","2020","01/04/2021","189910.00","220000.00","0.8632"
"20087","2020","01/21/2021","153650.00","287500.00","0.5344"
"20255","2020","12/31/2020","94460.00","213000.00","0.4434"
"20779","2020","05/13/2021","32445.00","95000.00","0.3415"
"200447","2020","07/12/2021","411570.00","835000.00","0.4928"
"20000120","2020","03/05/2021","84420.00","140000.00","0.603"
"200036","2020","04/29/2021","64100.00","345000.00","0.185797101"
"200195","2020","09/08/2021","133720.00","250000.00","0.5348"
"200475","2020","05/17/2021","223200.00","524900.00","0.4252"
"200572","2020","06/11/2021","472300.00","860000.00","0.5491"
"200716","2020","07/15/2021","97210.00","230000.00","0.4226"
"200291","2020","11/24/2020","455100.00","665000.00","0.6843"
"200541","2020","08/30/2021","349310.00","640000.00","0.5457"
"200666","2020","08/30/2021","154800.00","288000.00","0.5375"
"200123","2020","11/18/2020","135310.00","275000.00","0.492036364"
"200499","2020","05/18/2021","95800.00","175000.00","0.5474"
"20112","2020","03/09/2021","298410.00","565000.00","0.5281"
"20660","2020","06/29/2021","73640.00","125000.00","0.5891"
"201398","2020","07/14/2021","1007930.00","2200000.00","0.4581"
