"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"200249","2020","03/29/2021","232000.00","277000.00","0.8375"
"200114","2020","04/09/2021","87320.00","154000.00","0.567"
"201120","2020","08/02/2021","19250.00","33000.00","0.5833"
"200052","2020","10/23/2020","202050.00","219900.00","0.9188"
"200359","2020","12/14/2020","167700.00","190000.00","0.882631579"
"200605","2020","07/13/2021","35350.00","300000.00","0.1178"
"200851","2020","04/22/2021","203400.00","180000.00","1.13"
"200056","2020","11/03/2020","90160.00","230000.00","0.392"
"200786","2020","03/31/2021","54118680.00","399000.00","135.6357"
"200170","2020","05/12/2021","162200.00","375000.00","0.4325"
"200520","2020","05/13/2021","267370.00","433250.00","0.6171"
"200254","2020","03/24/2021","432690.00","740000.00","0.5847"
"200936","2020","05/13/2021","213500.00","290000.00","0.7362"
"20000031","2020","11/03/2020","208320.00","320000.00","0.651"
"200998","2020","05/27/2021","290600.00","575000.00","0.5053"
"200195","2020","03/30/2021","127120.00","90000.00","1.4124"
"201509","2020","09/13/2021","270500.00","545000.00","0.4963"
"200130","2020","04/14/2021","142600.00","240000.00","0.5941"
"200337","2020","09/03/2021","145900.00","301000.00","0.4847"
"200068","2020","03/22/2021","139280.00","170000.00","0.8192"
"200000439","2020","09/30/2021","213630.00","525000.00","0.4069"
"20494","2020","04/22/2021","122740.00","250000.00","0.4909"
"20010","2020","10/06/2020","262970.00","430000.00","0.6115"
"2020356","2020","07/30/2021","304000.00","475000.00","0.64"
"200054","2020","03/11/2021","304900.00","1400000.00","0.217785714"
"200087","2020","06/01/2021","245890.00","466000.00","0.5276"
"200136","2020","06/29/2021","363660.00","699000.00","0.5202"
"200134","2020","02/11/2021","116410.00","165000.00","0.7055"
"20203","2020","02/16/2021","222810.00","399000.00","0.5584"
"200116","2020","11/17/2020","310500.00","470000.00","0.6606"
"200107","2020","10/21/2020","17500.00","540334.00","0.0323"
"200435","2020","07/02/2021","407160.00","475000.00","0.8571"
"200432","2020","07/30/2021","527000.00","863000.00","0.6106"
"2000289","2020","06/24/2021","143850.00","282150.00","0.5098"
"200274","2020","07/16/2021","216100.00","445000.00","0.4856"
"200154","2020","07/08/2021","153250.00","250000.00","0.613"
"200328","2020","02/24/2021","140200.00","667000.00","0.2101"
"20748","2020","05/03/2021","55720.00","190000.00","0.2932"
"200086","2020","12/03/2020","117320.00","197500.00","0.594"
"20077","2020","10/28/2020","120480.00","234000.00","0.5148"
"200165","2020","12/07/2020","467600.00","695000.00","0.6728"
"200129","2020","04/23/2021","111070.00","175000.00","0.6346"
"200364","2020","09/27/2021","181000.00","285000.00","0.635"
"200053","2020","08/10/2021","235600.00","400000.00","0.589"
"200517","2020","09/22/2021","123670.00","230000.00","0.5376"
"200249","2020","03/23/2021","395290.00","230000.00","1.7186"
"201335","2020","08/10/2021","227080.00","460000.00","0.493652174"
"200468","2020","07/20/2021","335010.00","690000.00","0.4855"
"200184","2020","12/10/2020","341700.00","510000.00","0.67"
"200852","2020","09/16/2021","163900.00","321000.00","0.5105"
"200840","2020","08/20/2021","110700.00","250000.00","0.4428"
"200176","2020","08/10/2021","159790.00","310000.00","0.515451613"
"200345","2020","05/27/2021","341900.00","565000.00","0.605132743"
"200020","2020","10/13/2020","216910.00","339000.00","0.6398"
"200253","2020","06/17/2021","42100.00","165000.00","0.2551"
"20921","2020","06/23/2021","138841.00","187500.00","0.7404"
"200174","2020","02/02/2021","134460.00","180000.00","0.747"
"200441","2020","08/30/2021","109550.00","250000.00","0.4382"
"200254","2020","09/08/2021","54620.00","91000.00","0.60021978"
"20893","2020","06/17/2021","69053.00","236000.00","0.2925"
"201163","2020","04/16/2021","150920.00","320000.00","0.471625"
"200059","2020","11/25/2020","123890.00","250000.00","0.4955"
"200731","2020","09/24/2021","169600.00","335000.00","0.5062"
"200948","2020","05/03/2021","5406590.00","79000.00","68.4378481"
"200178","2020","06/22/2021","3300.00","23000.00","0.1434"
"200716","2020","07/27/2021","65700.00","126500.00","0.5193"
"200694","2020","09/07/2021","113680.00","205000.00","0.5545"
"200688","2020","04/08/2021","133600.00","206100.00","0.648229015"
"201103","2020","06/02/2021","1141420.00","1775000.00","0.643"
"200091","2020","02/22/2021","75110.00","125000.00","0.6008"
"20684","2020","07/06/2021","134190.00","286000.00","0.4691"
"200666","2020","08/04/2021","146370.00","325000.00","0.450369231"
"201181","2020","06/15/2021","1103620.00","1740000.00","0.6342"
"200269","2020","01/28/2021","82600.00","132500.00","0.6233"
"200104","2020","06/28/2021","207580.00","372000.00","0.558"
"200185","2020","04/16/2021","98210.00","576060.00","0.1704"
"200357","2020","03/01/2021","104760.00","179900.00","0.5823"
"20000124","2020","01/04/2021","85720.00","150000.00","0.5714"
"200156","2020","12/02/2020","110460.00","218000.00","0.5066"
"200173","2020","06/01/2021","207700.00","137500.00","1.5105"
"20740","2020","07/22/2021","82240.00","210000.00","0.391619048"
"201407","2020","07/15/2021","410340.00","880000.00","0.4662"
"201222","2020","05/21/2021","90020.00","169000.00","0.5326"
"200069","2020","11/12/2020","44660.00","25000.00","1.7864"
"200026","2020","10/27/2020","143760.00","241500.00","0.5952"
"20273","2020","01/06/2021","87730.00","115000.00","0.7628"
"200163","2020","12/07/2020","573300.00","869000.00","0.6597"
"200541","2020","07/16/2021","661120.00","1360000.00","0.4861"
"2000311","2020","07/07/2021","87790.00","120000.00","0.7315"
"200687","2020","07/08/2021","120505.00","220000.00","0.5477"
"201202","2020","05/10/2021","53760.00","148000.00","0.3632"
"200236","2020","01/08/2021","312400.00","681150.00","0.4586"
"200442","2020","05/10/2021","41090.00","78000.00","0.526794872"
"200451","2020","01/27/2021","89530.00","160000.00","0.5595"
"20504","2020","03/08/2021","45885.00","119940.00","0.3825"
"201268","2020","09/29/2021","25284.00","73500.00","0.344"
"200688","2020","08/10/2021","179400.00","355000.00","0.505352113"
"200720","2020","09/17/2021","80450.00","135000.00","0.5959"
"200002","2020","10/01/2020","125290.00","237800.00","0.5268"
"200562","2020","07/26/2021","113880.00","245000.00","0.4648"
"201650","2020","08/26/2021","1480780.00","2525000.00","0.5864"
"200481","2020","08/19/2021","825500.00","109000.00","7.5733"
"200477","2020","05/21/2021","110040.00","95000.00","1.158315789"
"200850","2020","06/02/2021","127100.00","250000.00","0.5084"
"201314","2020","09/15/2021","152110.00","321000.00","0.4738"
"200253","2020","04/21/2021","78520.00","88000.00","0.8922"
"201720","2020","09/13/2021","2717820.00","3100000.00","0.8767"
"200041","2020","10/08/2020","1411900.00","2325000.00","0.607268817"
"200468","2020","08/17/2021","112760.00","215000.00","0.5244"
"201147","2020","06/08/2021","1833370.00","3000000.00","0.6111"
"11498","2001","04/22/2002","72801.00","169900.00","0.428493231"
"200200","2020","12/21/2020","332400.00","647000.00","0.5137"
"20172","2020","01/11/2021","291760.00","575000.00","0.507408696"
"200335","2020","05/13/2021","231250.00","599900.00","0.3854"
"20000022","2020","10/16/2020","170010.00","325000.00","0.5231"
"200634","2020","07/19/2021","104300.00","185000.00","0.5637"
"2020190","2020","03/09/2021","173900.00","269900.00","0.6443"
"200101","2020","11/10/2020","161800.00","283630.00","0.5704"
"200319","2020","02/02/2021","167410.00","245000.00","0.6833"
"200545","2020","06/08/2021","523400.00","780000.00","0.671"
"20093","2020","07/29/2021","125840.00","133000.00","0.9461"
"200454","2020","07/28/2021","175000.00","330000.00","0.5303"
"200043","2020","10/14/2020","154140.00","250000.00","0.61656"
"200180","2020","01/25/2021","257950.00","184250.00","1.4"
"200556","2020","06/09/2021","1647800.00","3300000.00","0.4993"
"200138","2020","12/02/2020","196970.00","307500.00","0.6405"
"200154","2020","12/22/2020","155380.00","379000.00","0.4099"
"200678","2020","03/04/2021","255600.00","455000.00","0.5617"
"200280","2020","11/24/2020","142000.00","135000.00","1.0518"
"20196","2020","07/30/2021","132790.00","215500.00","0.6161"
"20072","2020","10/28/2020","109190.00","115000.00","0.9494"
"200212","2020","05/18/2021","224100.00","410000.00","0.5465"
"200239","2020","02/17/2021","243040.00","375000.00","0.6481"
"201227","2020","08/27/2021","93730.00","220000.00","0.426"
"20098","2020","11/23/2020","2187220.00","3600000.00","0.6075"
"200590","2020","02/04/2021","570290.00","700000.00","0.8147"
"200167","2020","01/19/2021","199800.00","215000.00","0.9293"
"200201","2020","12/21/2020","169400.00","136000.00","1.2455"
"200050","2020","11/10/2020","145880.00","245000.00","0.5954"
"200869","2020","09/24/2021","118700.00","227000.00","0.5229"
"200221","2020","11/25/2020","100310.00","185900.00","0.5395"
"20506","2020","04/30/2021","122290.00","237500.00","0.5149"
"2000028","2020","10/20/2020","219100.00","384900.00","0.5692"
"200040","2020","10/20/2020","76510.00","133000.00","0.5752"
"20194","2020","07/28/2021","172130.00","155000.00","1.1105"
"200126","2020","01/14/2021","97510.00","206000.00","0.4733"
"2000270","2020","04/19/2021","253170.00","399900.00","0.633"
"200105","2020","08/12/2021","250400.00","450000.00","0.5564"
"201196","2020","08/19/2021","131880.00","255000.00","0.5171"
"200006","2020","10/02/2020","154700.00","199774.00","0.774375044"
"200000306","2020","06/29/2021","166770.00","375000.00","0.4447"
"200034","2020","11/19/2020","209540.00","409000.00","0.5123"
"20000250","2020","08/18/2021","390390.00","667500.00","0.5848"
"200835","2020","05/26/2021","158060.00","265000.00","0.5964"
"201455","2020","07/22/2021","515550.00","785000.00","0.6567"
"200090","2020","10/19/2020","158600.00","325250.00","0.4876"
"200732","2020","07/19/2021","96300.00","202000.00","0.4767"
"200659","2020","04/06/2021","97860.00","187000.00","0.5233"
"200019","2020","11/17/2020","96410.00","215000.00","0.4484"
"200927","2020","04/30/2021","903280.00","1500000.00","0.602186667"
"200180","2020","12/14/2020","57190.00","118000.00","0.4846"
"200477","2020","01/12/2021","298200.00","500000.00","0.5964"
"20018","2020","10/28/2020","159950.00","275000.00","0.5816"
"20371","2020","02/26/2021","174450.00","287000.00","0.6078"
"200100","2020","03/09/2021","291850.00","717000.00","0.407"
"200016","2020","10/05/2020","108980.00","185000.00","0.589"
"20451","2020","08/17/2021","119070.00","320000.00","0.37209375"
"200039","2020","10/14/2020","139440.00","262000.00","0.5322"
"200003","2020","10/16/2020","548900.00","725000.00","0.7571"
"200221","2020","03/08/2021","235800.00","435000.00","0.542"
"200990","2020","05/26/2021","174500.00","312000.00","0.5592"
"200112","2020","11/19/2020","260310.00","420000.00","0.6197"
"2000254","2020","04/07/2021","73200.00","133000.00","0.5503"
"20161","2020","12/30/2020","219450.00","395000.00","0.5555"
"200809","2020","09/30/2021","159800.00","237000.00","0.6742"
"200383","2020","03/08/2021","136460.00","358000.00","0.3811"
"20439","2020","02/22/2021","41020.00","184900.00","0.221849648"
"200330","2020","05/17/2021","236600.00","472500.00","0.500740741"
"200014","2020","10/26/2020","320410.00","505000.00","0.6344"
"20062","2020","06/15/2021","118920.00","195000.00","0.6098"
"201312","2020","07/02/2021","1281770.00","2200000.00","0.5826"
"201017","2020","07/22/2021","64312.00","220000.00","0.292327273"
"201208","2020","06/17/2021","916580.00","1895000.00","0.4836"
"200310","2020","03/05/2021","72530.00","290000.00","0.250103448"
"200165","2020","02/25/2021","73290.00","175000.00","0.4188"
"20155","2020","09/09/2021","200000.00","400000.00","0.5"
"201565","2020","09/22/2021","133800.00","260000.00","0.5146"
"2020325","2020","07/12/2021","235100.00","404072.00","0.5818"
"200158","2020","11/30/2020","112660.00","167000.00","0.6746"
"200029","2020","10/28/2020","302200.00","875000.00","0.345371429"
"200542","2020","06/17/2021","42630.00","137000.00","0.311167883"
"200800","2020","04/05/2021","2448250.00","9750000.00","0.251102564"
"2020229","2020","05/27/2021","118000.00","200000.00","0.59"
"200109","2020","11/19/2020","147990.00","230000.00","0.6434"
"200524","2020","07/13/2021","216640.00","430500.00","0.5032"
"200582","2020","03/15/2021","72590.00","123000.00","0.5901"
"200431","2020","07/13/2021","274500.00","550000.00","0.499090909"
"20000216","2020","03/30/2021","179320.00","325000.00","0.5517"
"20025","2020","10/13/2020","20990.00","12125.00","1.731134021"
"200294","2020","04/23/2021","207890.00","385000.00","0.5399"
"200090","2020","06/03/2021","173100.00","300000.00","0.577"
"20816","2020","08/12/2021","2730.00","5000.00","0.546"
"20305","2020","01/19/2021","18000.00","28000.00","0.6428"
"200224","2020","03/08/2021","156100.00","200500.00","0.7785"
"200597","2020","08/03/2021","311220.00","599000.00","0.5195"
"20035","2020","04/27/2021","120900.00","166150.00","0.727655733"
"20187","2020","02/17/2021","445900.00","550000.00","0.8107"
"200037","2020","03/16/2021","291030.00","399000.00","0.7293"
"200112","2020","07/07/2021","196250.00","358000.00","0.548184358"
"20958","2020","09/30/2021","148590.00","400000.00","0.371475"
"200190","2020","03/25/2021","110460.00","260000.00","0.4248"
"200565","2020","06/01/2021","138040.00","285000.00","0.4843"
"200625","2020","06/29/2021","328600.00","620000.00","0.53"
"201184","2020","08/16/2021","230300.00","400000.00","0.5757"
"20326","2020","02/02/2021","107750.00","180000.00","0.5986"
"20028","2020","12/16/2020","190570.00","328000.00","0.581"
"200309","2020","05/05/2021","214000.00","358000.00","0.5977"
"200040","2020","11/25/2020","249690.00","479000.00","0.5212"
"2000412","2020","07/07/2021","299360.00","570000.00","0.5251"
"200811","2020","08/12/2021","132580.00","254000.00","0.5219"
"2000193","2020","02/22/2021","260940.00","397750.00","0.656"
"200156","2020","01/05/2021","149600.00","190000.00","0.7873"
"200047","2020","02/18/2021","357040.00","637500.00","0.56"
"200284","2020","09/01/2021","173680.00","399000.00","0.4352"
"200063","2020","10/14/2020","3581270.00","4237500.00","0.8451"
"200243","2020","06/21/2021","198700.00","380000.00","0.5228"
"200365","2020","05/04/2021","155160.00","275000.00","0.5642"
"200092","2020","02/23/2021","197500.00","322000.00","0.6133"
"200388","2020","06/11/2021","695000.00","1100000.00","0.6318"
"20067","2020","10/23/2020","70735.00","277000.00","0.2553"
"200067","2020","10/19/2020","127190.00","287000.00","0.443170732"
"200139","2020","08/31/2021","135920.00","335000.00","0.4057"
"200226","2020","11/25/2020","56840.00","110000.00","0.5167"
"2002016","2020","12/29/2020","485700.00","720000.00","0.6745"
"200134","2020","12/04/2020","185470.00","329900.00","0.5622"
"20081","2020","11/10/2020","1052450.00","1800000.00","0.5846"
"20331","2020","05/20/2021","154070.00","254000.00","0.606574803"
"20650","2020","06/25/2021","146010.00","245000.00","0.5959"
"201559","2020","08/09/2021","216510.00","370000.00","0.5851"
"201087","2020","07/26/2021","288770.00","450000.00","0.6417"
"20553","2020","05/18/2021","92590.00","200000.00","0.4629"
"200491","2020","09/03/2021","218050.00","410000.00","0.5318"
"200791","2020","09/27/2021","285740.00","505000.00","0.5658"
"200308","2020","05/04/2021","297710.00","540000.00","0.5513"
"2000149","2020","02/23/2021","134050.00","200000.00","0.6702"
"20362","2020","02/22/2021","113030.00","225000.00","0.5023"
"2000301","2020","05/06/2021","292820.00","505000.00","0.5798"
"20974","2020","07/07/2021","873600.00","4287500.00","0.2037"
"2020130","2020","01/06/2021","177000.00","215000.00","0.8232"
"200347","2020","03/23/2021","102800.00","208500.00","0.493"
"20000203","2020","07/02/2021","169820.00","375000.00","0.4528"
"200328","2020","08/26/2021","116900.00","277000.00","0.422021661"
"20295","2020","05/04/2021","1987860.00","3400000.00","0.5846"
"201280","2020","07/01/2021","141680.00","291000.00","0.4868"
"2020085","2020","12/03/2020","159900.00","46250.00","3.4572"
"20130","2020","04/27/2021","75880.00","125000.00","0.607"
"20551","2020","05/18/2021","81410.00","171000.00","0.476"
"2020094","2020","12/15/2020","166200.00","319000.00","0.521"
"200485","2020","08/31/2021","299160.00","480000.00","0.6232"
"200304","2020","08/06/2021","110400.00","250000.00","0.4416"
"200773","2020","03/29/2021","738080.00","1145000.00","0.6446"
"200905","2020","05/05/2021","109300.00","245000.00","0.4461"
"200714","2020","08/25/2021","150010.00","337700.00","0.4442"
"20170","2020","01/11/2021","298480.00","426400.00","0.7"
"200439","2020","01/06/2021","229800.00","325000.00","0.707"
"200192","2020","06/30/2021","106040.00","195000.00","0.5437"
"200005","2020","10/19/2020","192370.00","330000.00","0.5829"
"200176","2020","04/20/2021","122000.00","215000.00","0.5674"
"201242","2020","07/21/2021","72700.00","155900.00","0.4663"
"200673","2020","08/31/2021","429960.00","2050000.00","0.2097"
"200294","2020","01/20/2021","1771000.00","1000000.00","1.771"
"2000428","2020","07/15/2021","117510.00","239000.00","0.4916"
"20605","2020","06/07/2021","12619520.00","44850000.00","0.2813"
"200021","2020","10/06/2020","142840.00","273000.00","0.5232"
"20579","2020","05/28/2021","56970.00","99900.00","0.5702"
"20305","2020","01/04/2021","75810.00","295100.00","0.2568"
"200108","2020","07/01/2021","212320.00","515000.00","0.4122"
"200130","2020","09/21/2021","161400.00","340000.00","0.4747"
"200052","2020","10/13/2020","44380.00","81500.00","0.5445"
"200490","2020","06/01/2021","138320.00","380000.00","0.364"
"200803","2020","04/13/2021","196700.00","370000.00","0.5316"
"201178","2020","08/13/2021","158760.00","170000.00","0.9338"
"200000305","2020","06/28/2021","350000.00","520000.00","0.673"
"20902","2020","09/13/2021","17870.00","5000.00","3.574"
"200360","2020","03/16/2021","131600.00","147000.00","0.8952"
"200098","2020","10/20/2020","438830.00","600000.00","0.7313"
"200448","2020","08/06/2021","13440.00","753691.00","0.0178"
"201360","2020","07/08/2021","1983660.00","3378375.00","0.5871"
"2000175","2020","02/04/2021","205900.00","390000.00","0.5279"
"200459","2020","04/26/2021","149320.00","216000.00","0.6912"
"200658","2020","03/02/2021","86400.00","170000.00","0.5082"
"200027","2020","03/11/2021","164100.00","256100.00","0.6407"
"200820","2020","09/02/2021","196100.00","336000.00","0.5836"
"200620","2020","03/29/2021","166600.00","350000.00","0.476"
"200119","2020","11/17/2020","632100.00","785000.00","0.80522293"
"201326","2020","07/02/2021","2265480.00","3525000.00","0.6426"
"200999","2020","07/09/2021","142900.00","337500.00","0.4234"
"200179","2020","12/03/2020","168860.00","280000.00","0.603"
"2000365","2020","08/31/2021","157290.00","332000.00","0.47376506"
"201331","2020","09/07/2021","164080.00","330000.00","0.4972"
"200817","2020","04/07/2021","537460.00","750000.00","0.7166"
"200225","2020","01/04/2021","146800.00","225000.00","0.6524"
"200300","2020","02/24/2021","181440.00","279000.00","0.650322581"
"201051","2020","11/19/2020","42070.00","89900.00","0.467964405"
"200323","2020","12/07/2020","204400.00","315000.00","0.6488"
"20225","2020","12/21/2020","101930.00","200000.00","0.5096"
"200421","2020","12/29/2020","173100.00","92587.00","1.8695"
"200465","2020","04/27/2021","100370.00","215000.00","0.4668"
"200690","2020","07/09/2021","130340.00","313500.00","0.4157"
"200622","2020","07/20/2021","196210.00","235000.00","0.83493617"
"20101","2020","06/04/2021","10350.00","230000.00","0.045"
"200722","2020","03/11/2021","494340.00","760000.00","0.6504"
"200013","2020","10/13/2020","400300.00","540000.00","0.7412"
"2000380","2020","06/21/2021","208530.00","335000.00","0.6224"
"200216","2020","12/29/2020","109760.00","210000.00","0.5226"
"20000106","2020","02/22/2021","128030.00","224900.00","0.5692"
"20263","2020","04/15/2021","586180.00","675000.00","0.8684"
"200004","2020","10/05/2020","286270.00","512899.00","0.5581"
"2020290","2020","06/09/2021","98600.00","170000.00","0.58"
"200175","2020","01/12/2021","350120.00","1850000.00","0.189254054"
"200081","2020","05/25/2021","78990.00","120000.00","0.6582"
"200555","2020","02/02/2021","234800.00","536000.00","0.438"
"200135","2020","10/26/2020","2423400.00","2200000.00","1.1015"
"200018","2020","10/07/2020","100660.00","185000.00","0.5441"
"20061","2020","08/16/2021","295500.00","575000.00","0.5139"
"200132","2020","09/13/2021","118890.00","125972.00","0.9437"
"20006","2020","10/19/2020","108350.00","240000.00","0.4514"
"20288","2020","01/12/2021","175730.00","288000.00","0.6101"
"2000400","2020","06/30/2021","133090.00","305000.00","0.4363"
"200028","2020","10/13/2020","156200.00","279900.00","0.558"
"201077","2020","08/03/2021","69531.00","190000.00","0.3659"
"201103","2020","01/14/2021","77000.00","176000.00","0.4375"
"2020420","2020","09/22/2021","280600.00","450000.00","0.6235"
"200360","2020","12/30/2020","119280.00","150000.00","0.7952"
"200472","2020","05/14/2021","117710.00","226000.00","0.5208"
"200045","2020","01/05/2021","159200.00","270000.00","0.58962963"
"200288","2020","02/22/2021","60270.00","91000.00","0.6623"
"20000055","2020","11/06/2020","310030.00","460000.00","0.673978261"
"200000313","2020","07/01/2021","175770.00","370000.00","0.475054054"
"200035","2020","10/20/2020","81900.00","144100.00","0.5683"
"200754","2020","09/07/2021","125160.00","267000.00","0.4687"
"200054","2020","10/30/2020","444280.00","717000.00","0.6196"
"200032","2020","12/04/2020","114100.00","325000.00","0.351"
"2020132","2020","02/09/2021","164100.00","388350.00","0.4225"
"20131","2020","12/14/2020","483000.00","725000.00","0.6662"
"200681","2020","08/30/2021","47760.00","74900.00","0.6376"
"201645","2020","08/25/2021","806680.00","1375000.00","0.5866"
"200063","2020","11/09/2020","229500.00","340000.00","0.675"
"200221","2020","03/22/2021","247660.00","232000.00","1.0675"
"200587","2020","03/16/2021","138670.00","248000.00","0.5591"
"20000143","2020","01/20/2021","86280.00","165000.00","0.522909091"
"200863","2020","06/01/2021","28630.00","55000.00","0.5205"
"20419","2020","03/16/2021","100930.00","192000.00","0.5256"
"200109","2020","11/10/2020","523460.00","840000.00","0.623166667"
"2020157","2020","02/08/2021","126300.00","225000.00","0.561333333"
"2020373","2020","08/24/2021","183300.00","379000.00","0.4836"
"201602","2020","08/17/2021","760270.00","637500.00","1.192580392"
"200686","2020","03/08/2021","141900.00","210500.00","0.6741"
"200777","2020","08/20/2021","312700.00","425000.00","0.7357"
"200718","2020","04/20/2021","100300.00","90000.00","1.1144"
"200010","2020","11/10/2020","368100.00","591500.00","0.6223"
"200099","2020","12/01/2020","395800.00","599900.00","0.6597"
"200045","2020","12/02/2020","144930.00","180000.00","0.8051"
"200645","2020","08/19/2021","110750.00","135000.00","0.8203"
"20000157","2020","02/03/2021","27150.00","17500.00","1.551428571"
"200098","2020","12/02/2020","306660.00","638400.00","0.4803"
"201240","2020","09/10/2021","153100.00","281000.00","0.5448"
"200125","2020","12/15/2020","156030.00","289000.00","0.5398"
"200188","2020","02/04/2021","349800.00","490000.00","0.7138"
"200386","2020","03/31/2021","917500.00","2300000.00","0.3989"
"200061","2020","11/19/2020","156800.00","180000.00","0.8711"
"2020323","2020","08/31/2021","94700.00","205000.00","0.4619"
"200240","2020","04/29/2021","97440.00","123500.00","0.788987854"
"200319","2020","12/04/2020","811440.00","1075000.00","0.7548"
"20012","2020","10/22/2020","298410.00","515000.00","0.5794"
"200027","2020","10/06/2020","101080.00","175000.00","0.5776"
"200385","2020","07/07/2021","109470.00","142500.00","0.7682"
"2000199","2020","01/22/2021","612060.00","350000.00","1.748742857"
"2020121","2020","12/29/2020","186400.00","299900.00","0.6215"
"200226","2020","03/01/2021","243250.00","472000.00","0.5153"
"2020209","2020","03/30/2021","220600.00","315000.00","0.7003"
"200803","2020","05/17/2021","82740.00","149900.00","0.5519"
"200659","2020","08/19/2021","155540.00","272000.00","0.5718"
"20845","2020","08/24/2021","96760.00","209900.00","0.4609"
"200199","2020","11/19/2020","73220.00","132000.00","0.5546"
"200496","2020","09/03/2021","225110.00","430000.00","0.5235"
"200813","2020","05/25/2021","108200.00","50000.00","2.164"
"201531","2020","08/03/2021","1955100.00","2500000.00","0.782"
"200148","2020","03/22/2021","76950.00","117500.00","0.6548"
"20018","2020","02/16/2021","6270.00","775000.00","0.008"
"200599","2020","03/08/2021","197800.00","330000.00","0.5993"
"2000125","2020","12/16/2020","165260.00","290000.00","0.5698"
"200455","2020","06/16/2021","615910.00","1360000.00","0.4528"
"20000238","2020","08/10/2021","190890.00","350000.00","0.5454"
"200553","2020","02/24/2021","75300.00","130000.00","0.5792"
"200193","2020","05/06/2021","164000.00","275000.00","0.5963"
"200068","2020","08/10/2021","768480.00","630000.00","1.2198"
"200254","2020","01/19/2021","198400.00","320000.00","0.62"
"2020088","2020","12/11/2020","127200.00","255000.00","0.4988"
"20391","2020","06/08/2021","60410.00","1420000.00","0.0425"
"200257","2020","04/05/2021","649200.00","1260000.00","0.5152"
"200920","2020","09/17/2021","136560.00","300000.00","0.4552"
"200454","2020","01/06/2021","217000.00","525000.00","0.4133"
"200009","2020","10/06/2020","264370.00","585000.00","0.45191453"
"200049","2020","11/13/2020","351280.00","788000.00","0.4457"
"200247","2020","02/03/2021","183490.00","305000.00","0.6016"
"201231","2020","06/14/2021","112910.00","240000.00","0.470458333"
"200299","2020","09/24/2021","101760.00","241000.00","0.4222"
"200089","2020","11/23/2020","196300.00","355000.00","0.5529"
"20090","2020","09/16/2021","118040.00","249900.00","0.4723"
"200424","2020","12/24/2020","1820000.00","3900000.00","0.4666"
"200360","2020","09/22/2021","86200.00","181000.00","0.4762"
"201761","2020","09/24/2021","422380.00","630000.00","0.6704"
"201215","2020","06/17/2021","1065260.00","2050000.00","0.5196"
"200602","2020","06/21/2021","171200.00","305000.00","0.5613"
"20641","2020","06/23/2021","98770.00","170000.00","0.581"
"200131","2020","03/08/2021","56610.00","108000.00","0.5241"
"200004","2020","10/07/2020","44990.00","43500.00","1.034252874"
"20274","2020","12/28/2020","73955.00","240000.00","0.3081"
"2000233","2020","05/25/2021","106190.00","235000.00","0.4518"
"200884","2020","06/07/2021","112500.00","205000.00","0.5487"
"200648","2020","03/26/2021","33100.00","55000.00","0.6018"
"20051","2020","04/05/2021","178500.00","37500.00","4.76"
"201129","2020","08/13/2021","37700.00","85000.00","0.4435"
"201694","2020","09/03/2021","1236970.00","800000.00","1.5462"
"200007","2020","10/01/2020","185800.00","320000.00","0.5806"
"2020365","2020","09/27/2021","1414500.00","440000.00","3.214772727"
"20784","2020","08/02/2021","98450.00","230000.00","0.428"
"200235","2020","07/26/2021","39300.00","75000.00","0.524"
"200026","2020","10/07/2020","100500.00","175000.00","0.5742"
"200632","2020","03/30/2021","220170.00","355000.00","0.6201"
"200641","2020","07/20/2021","129100.00","310000.00","0.4164"
"200127","2020","04/08/2021","282300.00","375000.00","0.7528"
"200055","2020","06/01/2021","154270.00","390000.00","0.395564103"
"200843","2020","04/13/2021","5406590.00","60000.00","90.10983333"
"200124","2020","06/09/2021","198190.00","450000.00","0.4404"
"200920","2020","06/22/2021","142300.00","252000.00","0.5646"
"200087","2020","06/10/2021","139300.00","255000.00","0.5462"
"20141","2020","04/07/2021","106470.00","160000.00","0.6654"
"200131","2020","12/18/2020","385280.00","208333.34","1.8493"
"20179","2020","07/15/2021","235410.00","457000.00","0.5151"
"201449","2020","09/01/2021","172700.00","430000.00","0.4016"
"200229","2020","06/01/2021","83800.00","180000.00","0.4655"
"200419","2020","04/27/2021","142150.00","285000.00","0.4987"
"200018","2020","10/06/2020","121380.00","222186.00","0.546299047"
"20000026","2020","06/29/2021","142190.00","350000.00","0.4062"
"200499","2020","02/17/2021","123620.00","235000.00","0.526"
"200213","2020","07/12/2021","106900.00","209995.00","0.509"
"201286","2020","07/29/2021","208900.00","520000.00","0.4017"
"200081","2020","12/28/2020","67310.00","95000.00","0.7085"
"200049","2020","07/26/2021","143100.00","175000.00","0.8177"
"200017","2020","10/06/2020","1237800.00","2900000.00","0.4268"
"20212","2020","03/01/2021","172900.00","359000.00","0.4816"
"200012","2020","10/13/2020","69240.00","90000.00","0.7693"
"200051","2020","12/03/2020","198500.00","325000.00","0.6107"
"201096","2020","01/05/2021","93310.00","204550.00","0.4561"
"2020192","2020","04/27/2021","124900.00","232000.00","0.5383"
"200165","2020","12/16/2020","123070.00","239900.00","0.513"
"200334","2020","08/31/2021","213300.00","406000.00","0.5253"
"2020371","2020","08/16/2021","345900.00","425000.00","0.8138"
"200701","2020","03/11/2021","16600.00","60000.00","0.2766"
