"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"200798","2020","05/17/2021","47460.00","245000.00","0.1937"
"200030","2020","10/08/2020","110040.00","125000.00","0.88032"
"200006","2020","10/07/2020","283600.00","690000.00","0.411"
"201133","2020","08/16/2021","107500.00","235000.00","0.4574"
"200347","2020","12/10/2020","650160.00","1240000.00","0.524322581"
"2000522","2020","09/16/2021","268780.00","570000.00","0.47154386"
"200437","2020","05/03/2021","133770.00","110000.00","1.216"
"201424","2020","08/30/2021","132900.00","179200.00","0.7416"
"200006","2020","10/01/2020","423400.00","590000.00","0.7176"
"20000128","2020","03/26/2021","348660.00","560000.00","0.6226"
"200181","2020","06/25/2021","65760.00","75000.00","0.8768"
"200090","2020","11/04/2020","261100.00","400000.00","0.6527"
"200353","2020","03/09/2021","263000.00","430000.00","0.6116"
"200327","2020","05/11/2021","216520.00","289000.00","0.7492"
"200342","2020","05/25/2021","142170.00","295000.00","0.4819"
"20000016","2020","10/22/2020","211260.00","172640.00","1.2237"
"200776","2020","04/05/2021","146700.00","360000.00","0.4075"
"20576","2020","08/18/2021","1006180.00","751350.00","1.3391"
"20531","2020","05/12/2021","108900.00","235000.00","0.4634"
"201357","2020","09/24/2021","87080.00","126000.00","0.6911"
"200128","2020","12/18/2020","151340.00","265000.00","0.571"
"200173","2020","05/24/2021","182590.00","46500.00","3.9266"
"200461","2020","04/30/2021","166400.00","537500.00","0.3095"
"200354","2020","12/14/2020","3662900.00","8945000.00","0.4094"
"200826","2020","04/08/2021","51118680.00","397500.00","128.6004528"
"201275","2020","07/28/2021","160500.00","314960.00","0.5095"
"200532","2020","06/02/2021","156800.00","242000.00","0.6479"
"20285","2020","04/23/2021","180460.00","405000.00","0.4455"
"200233","2020","08/11/2021","165440.00","350000.00","0.4726"
"200134","2020","09/29/2021","94100.00","170000.00","0.5535"
"2000047","2020","10/29/2020","125310.00","269900.00","0.464283068"
"200083","2020","11/23/2020","347240.00","499900.00","0.6946"
"200116","2020","11/06/2020","54300.00","100000.00","0.543"
"200027","2020","10/08/2020","111480.00","205000.00","0.5438"
"200546","2020","01/28/2021","325100.00","320000.00","1.0159375"
"200148","2020","05/19/2021","170900.00","115000.00","1.486086957"
"20572","2020","08/18/2021","680820.00","1000000.00","0.6808"
"200484","2020","02/10/2021","88340.00","399900.00","0.2209"
"201271","2020","09/03/2021","823340.00","4195000.00","0.1962"
"201595","2020","08/17/2021","1518440.00","3300000.00","0.4601"
"200413","2020","04/19/2021","171100.00","280000.00","0.611"
"200187","2020","06/16/2021","179820.00","360000.00","0.4995"
"20009","2020","11/16/2020","300400.00","1395000.00","0.215340502"
"201196","2020","05/07/2021","51380.00","68000.00","0.7555"
"20449","2020","03/31/2021","13102450.00","1260000.00","10.3987"
"200175","2020","01/25/2021","652600.00","94000.00","6.9425"
"200003","2020","10/05/2020","170940.00","290000.00","0.5894"
"200034","2020","11/16/2020","280200.00","669000.00","0.4188"
"20523","2020","09/30/2021","192850.00","386521.00","0.498937962"
"2020084","2020","12/07/2020","132300.00","280000.00","0.4725"
"201220","2020","06/18/2021","3598350.00","6600000.00","0.5452"
"2020155","2020","02/05/2021","149000.00","255000.00","0.5843"
"200332","2020","08/30/2021","140300.00","287000.00","0.4888"
"201389","2020","09/29/2021","128380.00","220000.00","0.5835"
"20000067","2020","12/23/2020","8070.00","450000.00","0.0179"
"2000018","2020","02/16/2021","180630.00","225000.00","0.8028"
"200073","2020","11/17/2020","186280.00","260000.00","0.7164"
"20287","2020","05/03/2021","666470.00","1150000.00","0.5795"
"2000397","2020","09/24/2021","152040.00","250369.00","0.6072"
"200040","2020","01/26/2021","1771800.00","2800000.00","0.6327"
"200210","2020","09/17/2021","327610.00","434000.00","0.754861751"
"20042","2020","10/26/2020","277060.00","453606.00","0.61079439"
"200004","2020","10/05/2020","78330.00","52000.00","1.5063"
"200512","2020","05/24/2021","159300.00","240000.00","0.6637"
"201355","2020","09/23/2021","180110.00","353000.00","0.5102"
"200214","2020","03/03/2021","698100.00","1185000.00","0.5891"
"2000237","2020","05/25/2021","147210.00","280000.00","0.5257"
"201252","2020","09/14/2021","133600.00","255000.00","0.5239"
"201612","2020","08/19/2021","930230.00","1775000.00","0.524"
"200140","2020","03/15/2021","239380.00","390000.00","0.6137"
"201463","2020","09/02/2021","42100.00","100000.00","0.421"
"20716","2020","04/27/2021","53270.00","65710.00","0.8106"
"200003","2020","10/01/2020","160700.00","265000.00","0.6064"
"200422","2020","07/01/2021","331640.00","651000.00","0.5094"
"200857","2020","04/16/2021","54118680.00","515000.00","105.0848155"
"200204","2020","12/14/2020","115250.00","182500.00","0.6315"
"20084","2020","10/29/2020","33530.00","104000.00","0.3224"
"200311","2020","02/16/2021","240800.00","445000.00","0.5411"
"20365","2020","01/22/2021","328720.00","595000.00","0.5524"
"201323","2020","08/05/2021","127500.00","225000.00","0.5666"
"200492","2020","05/24/2021","165200.00","315000.00","0.5244"
"200114","2020","02/11/2021","64830.00","255000.00","0.254235294"
"200021","2020","10/09/2020","226000.00","361000.00","0.626"
"201423","2020","08/30/2021","128000.00","250000.00","0.512"
"2020244","2020","05/10/2021","283800.00","465000.00","0.6103"
"20770","2020","07/29/2021","107090.00","215000.00","0.498"
"20694","2020","04/26/2021","45535.00","45000.00","1.0118"
"20336","2020","01/15/2021","54635.00","195000.00","0.280179487"
"200260","2020","09/16/2021","268100.00","497500.00","0.5388"
"200078","2020","05/17/2021","97000.00","157000.00","0.6178"
"200559","2020","03/09/2021","120410.00","275000.00","0.4378"
"200183","2020","08/17/2021","147170.00","289900.00","0.5076"
"200161","2020","12/14/2020","128560.00","155500.00","0.8267"
"20826","2020","08/16/2021","112410.00","240000.00","0.4683"
"20311","2020","01/19/2021","85340.00","172000.00","0.4961"
"200131","2020","10/23/2020","886130.00","1212000.00","0.7311"
"20000166","2020","02/08/2021","112260.00","225000.00","0.4989"
"201563","2020","08/10/2021","386890.00","639000.00","0.6054"
"201193","2020","07/12/2021","164600.00","360000.00","0.4572"
"2020155","2020","03/03/2021","143200.00","249900.00","0.573"
"20385","2020","06/28/2021","568120.00","849000.00","0.6691"
"2000348","2020","08/04/2021","409010.00","735000.00","0.5564"
"200008","2020","10/14/2020","206030.00","352000.00","0.5853"
"200567","2020","06/28/2021","244720.00","430000.00","0.5691"
"200102","2020","03/10/2021","149500.00","235000.00","0.6361"
"200676","2020","03/01/2021","456750.00","1450000.00","0.315"
"2020283","2020","07/19/2021","108500.00","240000.00","0.452"
"20418","2020","06/17/2021","6599530.00","7450000.00","0.8858"
"20609","2020","09/13/2021","484540.00","1250000.00","0.387632"
"201186","2020","06/15/2021","238210.00","421000.00","0.5658"
"200677","2020","08/31/2021","88370.00","205000.00","0.431"
"200313","2020","12/07/2020","84000.00","187000.00","0.4491"
"201118","2020","08/10/2021","136400.00","320000.00","0.42625"
"200286","2020","03/18/2021","160670.00","165000.00","0.9737"
"201191","2020","06/16/2021","697690.00","1240000.00","0.5626"
"2020216","2020","04/09/2021","145000.00","195500.00","0.7416"
"200098","2020","01/15/2021","135360.00","279900.00","0.483601286"
"200172","2020","01/12/2021","185840.00","365000.00","0.5091"
"200167","2020","01/15/2021","309960.00","725000.00","0.4275"
"200042","2020","10/22/2020","156890.00","303000.00","0.5177"
"200491","2020","05/03/2021","106230.00","205000.00","0.5181"
"200087","2020","12/28/2020","173800.00","541558.00","0.3209"
"20139","2020","12/28/2020","1073100.00","2075000.00","0.5171"
"200903","2020","06/17/2021","150100.00","275000.00","0.5458"
"200396","2020","04/06/2021","82300.00","130000.00","0.633"
"20045","2020","10/20/2020","93240.00","160000.00","0.5827"
"201095","2020","08/04/2021","106900.00","242000.00","0.4417"
"200217","2020","07/16/2021","21500.00","135000.00","0.1592"
"200043","2020","10/15/2020","117970.00","170000.00","0.6939"
"200114","2020","12/08/2020","462200.00","960000.00","0.481458333"
"200294","2020","04/22/2021","300900.00","645000.00","0.4665"
"200534","2020","03/02/2021","69090.00","115000.00","0.6007"
"20221","2020","03/08/2021","102410.00","220000.00","0.4655"
"2020101","2020","12/28/2020","103600.00","220000.00","0.4709"
"200980","2020","05/24/2021","36500.00","87400.00","0.4176"
"200093","2020","06/11/2021","0.00","507586.00","0"
"200974","2020","05/07/2021","488180.00","875000.00","0.5579"
"20546","2020","05/17/2021","16510.00","39900.00","0.4137"
"20287","2020","12/29/2020","46445.00","210000.00","0.221166667"
"200002","2020","10/14/2020","122500.00","240000.00","0.5104"
"201294","2020","09/24/2021","129200.00","200000.00","0.646"
"2000402","2020","09/29/2021","128660.00","145300.00","0.8854"
"20086","2020","08/09/2021","344400.00","660000.00","0.521818182"
"20221","2020","12/18/2020","90330.00","162000.00","0.5575"
"20637","2020","06/21/2021","92850.00","213750.00","0.4343"
"200042","2020","11/09/2020","224000.00","400000.00","0.56"
"200065","2020","11/02/2020","413910.00","905000.00","0.4573"
"200173","2020","12/30/2020","20890.00","29295.00","0.713"
"201146","2020","03/31/2021","134680.00","218000.00","0.6177"
"11754","2001","08/15/2002","90900.00","3500.00","25.97142857"
"20015","2020","01/06/2021","165200.00","285000.00","0.579649123"
"20043","2020","03/15/2021","143550.00","308000.00","0.466"
"200000362","2020","08/10/2021","911640.00","331250.00","2.752120755"
"200531","2020","01/25/2021","153900.00","317000.00","0.4854"
"200288","2020","02/16/2021","155750.00","262000.00","0.5944"
"20099","2020","11/04/2020","45465.00","152500.00","0.2981"
"200000325","2020","07/12/2021","229540.00","450000.00","0.51"
"200269","2020","12/08/2020","62720.00","102000.00","0.6149"
"200019","2020","10/20/2020","130340.00","372000.00","0.350376344"
"200235","2020","01/26/2021","113250.00","235000.00","0.4819"
"201026","2020","06/07/2021","158200.00","450000.00","0.3515"
"200334","2020","09/02/2021","135800.00","305000.00","0.4452"
"200096","2020","10/30/2020","130600.00","281000.00","0.4647"
"200108","2020","11/18/2020","219140.00","372000.00","0.589"
"200234","2020","08/25/2021","671240.00","1691429.00","0.396847872"
"2020411","2020","09/14/2021","140700.00","50250.00","2.8"
"201097","2020","07/29/2021","124320.00","252500.00","0.4923"
"200038","2020","10/16/2020","113000.00","205250.00","0.5505"
"200415","2020","04/22/2021","193830.00","395000.00","0.4907"
"200576","2020","07/01/2021","143220.00","290000.00","0.4938"
"2000417","2020","07/12/2021","34880.00","77000.00","0.4529"
"200193","2020","07/07/2021","158550.00","300000.00","0.5285"
"200642","2020","04/01/2021","110010.00","225000.00","0.4889"
"20408","2020","03/10/2021","122860.00","219900.00","0.5587"
"20000161","2020","05/18/2021","214620.00","347000.00","0.6185"
"20177","2020","11/24/2020","54320.00","218000.00","0.2491"
"200167","2020","12/07/2020","246810.00","400000.00","0.617025"
"20078","2020","06/14/2021","76620.00","175000.00","0.4378"
"200438","2020","07/19/2021","426200.00","901000.00","0.473"
"200227","2020","03/10/2021","284130.00","465000.00","0.611"
"20024","2020","10/13/2020","605780.00","540000.00","1.1218"
"200005","2020","10/01/2020","137830.00","52522.00","2.6242"
"20195","2020","12/02/2020","412090.00","900000.00","0.4578"
"200181","2020","06/08/2021","144400.00","365000.00","0.3956"
"200254","2020","11/23/2020","174000.00","392000.00","0.443877551"
"200636","2020","02/25/2021","18200.00","474260.00","0.0383"
"200759","2020","09/10/2021","76200.00","22500.00","3.3866"
"200371","2020","12/15/2020","577290.00","1225000.00","0.4712"
"200698","2020","03/08/2021","1581440.00","1900000.00","0.832336842"
"20079","2020","07/19/2021","205870.00","415000.00","0.496072289"
"200038","2020","10/23/2020","170400.00","335000.00","0.5086"
"200146","2020","11/04/2020","98420.00","179000.00","0.5498"
"200388","2020","07/27/2021","207900.00","315000.00","0.66"
"200291","2020","11/30/2020","2699550.00","4600000.00","0.5868"
"201095","2020","06/21/2021","375900.00","578000.00","0.6503"
"200758","2020","08/13/2021","154900.00","281000.00","0.5512"
"200749","2020","05/03/2021","353290.00","351000.00","1.0065"
"2020078","2020","12/01/2020","218600.00","345000.00","0.6336"
"200010","2020","10/26/2020","441600.00","860000.00","0.5134"
"200184","2020","04/05/2021","60300.00","80000.00","0.7537"
"200029","2020","11/17/2020","195200.00","340000.00","0.5741"
"200134","2020","08/17/2021","0.00","301424.00","0"
"2020305","2020","08/10/2021","88300.00","100000.00","0.883"
"200240","2020","01/27/2021","73150.00","86000.00","0.8505"
"200468","2020","01/19/2021","227000.00","329900.00","0.688"
"200730","2020","08/31/2021","268100.00","482500.00","0.5556"
"20896","2020","06/18/2021","9923.00","32000.00","0.31"
"200464","2020","08/16/2021","529630.00","945000.00","0.5604"
"20147","2020","05/24/2021","15470.00","25840.00","0.598684211"
"200247","2020","02/26/2021","162150.00","140000.00","1.1582"
"200042","2020","10/09/2020","118640.00","150000.00","0.790933333"
"200511","2020","06/07/2021","71960.00","162000.00","0.444197531"
"200060","2020","10/20/2020","94250.00","180000.00","0.5236"
"200176","2020","07/06/2021","142800.00","135000.00","1.0577"
"200302","2020","12/02/2020","1276030.00","1900000.00","0.6715"
"20896","2020","09/09/2021","29040.00","44000.00","0.66"
"200020","2020","10/26/2020","155730.00","276000.00","0.5642"
"201063","2020","08/02/2021","227220.00","335000.00","0.6782"
"200403","2020","12/24/2020","118100.00","217500.00","0.5429"
"200778","2020","09/15/2021","172100.00","345900.00","0.4975"
"200189","2020","04/28/2021","134600.00","272500.00","0.4939"
"200381","2020","03/30/2021","413400.00","490000.00","0.8436"
"201267","2020","06/22/2021","187740.00","346500.00","0.5418"
"20150","2020","12/22/2020","189140.00","255000.00","0.74172549"
"20434","2020","08/02/2021","102155.00","519900.00","0.1964"
"20304","2020","01/04/2021","72800.00","314900.00","0.2311"
"200099","2020","01/15/2021","680.00","35000.00","0.0194"
"200117","2020","07/19/2021","380530.00","725000.00","0.5248"
"20152","2020","06/03/2021","244930.00","351000.00","0.6978"
"200058","2020","10/19/2020","144020.00","275000.00","0.5237"
"20055","2020","10/28/2020","235840.00","425000.00","0.5549"
"20758","2020","05/10/2021","50225.00","180000.00","0.279"
"201114","2020","08/09/2021","165500.00","317000.00","0.522"
"201341","2020","09/17/2021","117880.00","240000.00","0.4911"
"200481","2020","08/30/2021","120750.00","216000.00","0.559"
"200146","2020","05/11/2021","160830.00","320000.00","0.5025"
"200053","2020","08/30/2021","673100.00","1100000.00","0.6119"
"2020332","2020","07/19/2021","133100.00","271000.00","0.4911"
"200481","2020","02/05/2021","96950.00","130000.00","0.7457"
"201359","2020","08/12/2021","204600.00","254000.00","0.8055"
"200111","2020","08/27/2021","158900.00","295000.00","0.5386"
"201191","2020","09/07/2021","70707.00","100000.00","0.707"
"200529","2020","07/13/2021","200550.00","340000.00","0.5898"
"200296","2020","02/23/2021","15820.00","29000.00","0.5455"
"20431","2020","02/17/2021","175280.00","270000.00","0.6491"
"201247","2020","09/13/2021","145600.00","324000.00","0.4493"
"200261","2020","06/24/2021","145100.00","326000.00","0.445"
"200146","2020","12/23/2020","344400.00","614000.00","0.5609"
"201149","2020","08/24/2021","67143.00","230000.00","0.2919"
"200541","2020","06/02/2021","471100.00","750000.00","0.6281"
"20000148","2020","01/22/2021","386770.00","645000.00","0.5996"
"200162","2020","11/30/2020","109860.00","215000.00","0.5109"
"200169","2020","03/02/2021","148750.00","265100.00","0.5611"
"200299","2020","06/11/2021","132930.00","282500.00","0.4705"
"20633","2020","04/14/2021","42700.00","195000.00","0.2189"
"200259","2020","06/21/2021","200.00","142500.00","0.0014"
"200150","2020","05/24/2021","113680.00","202000.00","0.5627"
"200030","2020","10/28/2020","254730.00","506000.00","0.5034"
"200197","2020","06/28/2021","203460.00","172000.00","1.1829"
"200455","2020","07/14/2021","268140.00","825000.00","0.325"
"2000131","2020","12/23/2020","281860.00","440000.00","0.6405"
"200444","2020","01/05/2021","325800.00","490000.00","0.6648"
"200593","2020","03/17/2021","203630.00","420000.00","0.4848"
